ID,utt_id,wav,wav_format,text,duration,speaker,gender,accent
34563,vctk#wav48_silence_trimmed/p270/p270_136_mic2,$data_root/wav48_silence_trimmed/p270/p270_136_mic2.flac,flac,,3.925625,VCTK_p270,,english
34564,vctk#wav48_silence_trimmed/p270/p270_137_mic1,$data_root/wav48_silence_trimmed/p270/p270_137_mic1.flac,flac,,2.1762916666666667,VCTK_p270,,english
34565,vctk#wav48_silence_trimmed/p270/p270_137_mic2,$data_root/wav48_silence_trimmed/p270/p270_137_mic2.flac,flac,,2.1762916666666667,VCTK_p270,,english
34566,vctk#wav48_silence_trimmed/p270/p270_138_mic1,$data_root/wav48_silence_trimmed/p270/p270_138_mic1.flac,flac,,3.2897083333333335,VCTK_p270,,english
34567,vctk#wav48_silence_trimmed/p270/p270_138_mic2,$data_root/wav48_silence_trimmed/p270/p270_138_mic2.flac,flac,,3.2897083333333335,VCTK_p270,,english
34568,vctk#wav48_silence_trimmed/p270/p270_139_mic1,$data_root/wav48_silence_trimmed/p270/p270_139_mic1.flac,flac,,3.034291666666667,VCTK_p270,,english
34569,vctk#wav48_silence_trimmed/p270/p270_139_mic2,$data_root/wav48_silence_trimmed/p270/p270_139_mic2.flac,flac,,3.034291666666667,VCTK_p270,,english
34570,vctk#wav48_silence_trimmed/p270/p270_140_mic1,$data_root/wav48_silence_trimmed/p270/p270_140_mic1.flac,flac,,3.0323333333333333,VCTK_p270,,english
34571,vctk#wav48_silence_trimmed/p270/p270_140_mic2,$data_root/wav48_silence_trimmed/p270/p270_140_mic2.flac,flac,,3.0323333333333333,VCTK_p270,,english
34572,vctk#wav48_silence_trimmed/p270/p270_141_mic1,$data_root/wav48_silence_trimmed/p270/p270_141_mic1.flac,flac,,2.56175,VCTK_p270,,english
34573,vctk#wav48_silence_trimmed/p270/p270_141_mic2,$data_root/wav48_silence_trimmed/p270/p270_141_mic2.flac,flac,,2.56175,VCTK_p270,,english
34574,vctk#wav48_silence_trimmed/p270/p270_142_mic1,$data_root/wav48_silence_trimmed/p270/p270_142_mic1.flac,flac,,2.3059583333333333,VCTK_p270,,english
34575,vctk#wav48_silence_trimmed/p270/p270_142_mic2,$data_root/wav48_silence_trimmed/p270/p270_142_mic2.flac,flac,,2.3059583333333333,VCTK_p270,,english
34576,vctk#wav48_silence_trimmed/p270/p270_143_mic1,$data_root/wav48_silence_trimmed/p270/p270_143_mic1.flac,flac,,1.9245833333333333,VCTK_p270,,english
34577,vctk#wav48_silence_trimmed/p270/p270_143_mic2,$data_root/wav48_silence_trimmed/p270/p270_143_mic2.flac,flac,,1.9245833333333333,VCTK_p270,,english
34578,vctk#wav48_silence_trimmed/p270/p270_144_mic1,$data_root/wav48_silence_trimmed/p270/p270_144_mic1.flac,flac,,2.6902083333333335,VCTK_p270,,english
34579,vctk#wav48_silence_trimmed/p270/p270_144_mic2,$data_root/wav48_silence_trimmed/p270/p270_144_mic2.flac,flac,,2.6902083333333335,VCTK_p270,,english
34580,vctk#wav48_silence_trimmed/p270/p270_145_mic1,$data_root/wav48_silence_trimmed/p270/p270_145_mic1.flac,flac,,3.2005416666666666,VCTK_p270,,english
34581,vctk#wav48_silence_trimmed/p270/p270_145_mic2,$data_root/wav48_silence_trimmed/p270/p270_145_mic2.flac,flac,,3.2005416666666666,VCTK_p270,,english
34582,vctk#wav48_silence_trimmed/p270/p270_146_mic1,$data_root/wav48_silence_trimmed/p270/p270_146_mic1.flac,flac,,3.031375,VCTK_p270,,english
34583,vctk#wav48_silence_trimmed/p270/p270_146_mic2,$data_root/wav48_silence_trimmed/p270/p270_146_mic2.flac,flac,,3.031375,VCTK_p270,,english
34584,vctk#wav48_silence_trimmed/p270/p270_147_mic1,$data_root/wav48_silence_trimmed/p270/p270_147_mic1.flac,flac,,3.84425,VCTK_p270,,english
34585,vctk#wav48_silence_trimmed/p270/p270_147_mic2,$data_root/wav48_silence_trimmed/p270/p270_147_mic2.flac,flac,,3.84425,VCTK_p270,,english
34586,vctk#wav48_silence_trimmed/p270/p270_148_mic1,$data_root/wav48_silence_trimmed/p270/p270_148_mic1.flac,flac,,4.867083333333333,VCTK_p270,,english
34587,vctk#wav48_silence_trimmed/p270/p270_148_mic2,$data_root/wav48_silence_trimmed/p270/p270_148_mic2.flac,flac,,4.867083333333333,VCTK_p270,,english
34588,vctk#wav48_silence_trimmed/p270/p270_149_mic1,$data_root/wav48_silence_trimmed/p270/p270_149_mic1.flac,flac,,2.6877916666666666,VCTK_p270,,english
34589,vctk#wav48_silence_trimmed/p270/p270_149_mic2,$data_root/wav48_silence_trimmed/p270/p270_149_mic2.flac,flac,,2.6877916666666666,VCTK_p270,,english
34590,vctk#wav48_silence_trimmed/p270/p270_150_mic1,$data_root/wav48_silence_trimmed/p270/p270_150_mic1.flac,flac,,2.649875,VCTK_p270,,english
34591,vctk#wav48_silence_trimmed/p270/p270_150_mic2,$data_root/wav48_silence_trimmed/p270/p270_150_mic2.flac,flac,,2.649875,VCTK_p270,,english
34592,vctk#wav48_silence_trimmed/p270/p270_151_mic1,$data_root/wav48_silence_trimmed/p270/p270_151_mic1.flac,flac,,3.7495833333333333,VCTK_p270,,english
34593,vctk#wav48_silence_trimmed/p270/p270_151_mic2,$data_root/wav48_silence_trimmed/p270/p270_151_mic2.flac,flac,,3.7495833333333333,VCTK_p270,,english
34594,vctk#wav48_silence_trimmed/p270/p270_152_mic1,$data_root/wav48_silence_trimmed/p270/p270_152_mic1.flac,flac,,4.269166666666667,VCTK_p270,,english
34595,vctk#wav48_silence_trimmed/p270/p270_152_mic2,$data_root/wav48_silence_trimmed/p270/p270_152_mic2.flac,flac,,4.269166666666667,VCTK_p270,,english
34596,vctk#wav48_silence_trimmed/p270/p270_153_mic1,$data_root/wav48_silence_trimmed/p270/p270_153_mic1.flac,flac,,2.347875,VCTK_p270,,english
34597,vctk#wav48_silence_trimmed/p270/p270_153_mic2,$data_root/wav48_silence_trimmed/p270/p270_153_mic2.flac,flac,,2.347875,VCTK_p270,,english
34598,vctk#wav48_silence_trimmed/p270/p270_154_mic1,$data_root/wav48_silence_trimmed/p270/p270_154_mic1.flac,flac,,2.4366666666666665,VCTK_p270,,english
34599,vctk#wav48_silence_trimmed/p270/p270_154_mic2,$data_root/wav48_silence_trimmed/p270/p270_154_mic2.flac,flac,,2.4366666666666665,VCTK_p270,,english
34600,vctk#wav48_silence_trimmed/p270/p270_155_mic1,$data_root/wav48_silence_trimmed/p270/p270_155_mic1.flac,flac,,2.6887083333333335,VCTK_p270,,english
34601,vctk#wav48_silence_trimmed/p270/p270_155_mic2,$data_root/wav48_silence_trimmed/p270/p270_155_mic2.flac,flac,,2.6887083333333335,VCTK_p270,,english
34602,vctk#wav48_silence_trimmed/p270/p270_156_mic1,$data_root/wav48_silence_trimmed/p270/p270_156_mic1.flac,flac,,2.2210833333333335,VCTK_p270,,english
34603,vctk#wav48_silence_trimmed/p270/p270_156_mic2,$data_root/wav48_silence_trimmed/p270/p270_156_mic2.flac,flac,,2.2210833333333335,VCTK_p270,,english
34604,vctk#wav48_silence_trimmed/p270/p270_157_mic1,$data_root/wav48_silence_trimmed/p270/p270_157_mic1.flac,flac,,2.1774583333333335,VCTK_p270,,english
34605,vctk#wav48_silence_trimmed/p270/p270_157_mic2,$data_root/wav48_silence_trimmed/p270/p270_157_mic2.flac,flac,,2.1774583333333335,VCTK_p270,,english
34606,vctk#wav48_silence_trimmed/p270/p270_158_mic1,$data_root/wav48_silence_trimmed/p270/p270_158_mic1.flac,flac,,2.9916666666666667,VCTK_p270,,english
34607,vctk#wav48_silence_trimmed/p270/p270_158_mic2,$data_root/wav48_silence_trimmed/p270/p270_158_mic2.flac,flac,,2.9916666666666667,VCTK_p270,,english
34608,vctk#wav48_silence_trimmed/p270/p270_159_mic1,$data_root/wav48_silence_trimmed/p270/p270_159_mic1.flac,flac,,2.2216666666666667,VCTK_p270,,english
34609,vctk#wav48_silence_trimmed/p270/p270_159_mic2,$data_root/wav48_silence_trimmed/p270/p270_159_mic2.flac,flac,,2.2216666666666667,VCTK_p270,,english
34610,vctk#wav48_silence_trimmed/p270/p270_160_mic1,$data_root/wav48_silence_trimmed/p270/p270_160_mic1.flac,flac,,2.1785,VCTK_p270,,english
34611,vctk#wav48_silence_trimmed/p270/p270_160_mic2,$data_root/wav48_silence_trimmed/p270/p270_160_mic2.flac,flac,,2.1785,VCTK_p270,,english
34612,vctk#wav48_silence_trimmed/p270/p270_161_mic1,$data_root/wav48_silence_trimmed/p270/p270_161_mic1.flac,flac,,2.1374583333333335,VCTK_p270,,english
34613,vctk#wav48_silence_trimmed/p270/p270_161_mic2,$data_root/wav48_silence_trimmed/p270/p270_161_mic2.flac,flac,,2.1374583333333335,VCTK_p270,,english
34614,vctk#wav48_silence_trimmed/p270/p270_162_mic1,$data_root/wav48_silence_trimmed/p270/p270_162_mic1.flac,flac,,2.945708333333333,VCTK_p270,,english
34615,vctk#wav48_silence_trimmed/p270/p270_162_mic2,$data_root/wav48_silence_trimmed/p270/p270_162_mic2.flac,flac,,2.945708333333333,VCTK_p270,,english
34616,vctk#wav48_silence_trimmed/p270/p270_163_mic1,$data_root/wav48_silence_trimmed/p270/p270_163_mic1.flac,flac,,4.05475,VCTK_p270,,english
34617,vctk#wav48_silence_trimmed/p270/p270_163_mic2,$data_root/wav48_silence_trimmed/p270/p270_163_mic2.flac,flac,,4.05475,VCTK_p270,,english
34618,vctk#wav48_silence_trimmed/p270/p270_164_mic1,$data_root/wav48_silence_trimmed/p270/p270_164_mic1.flac,flac,,2.2198333333333333,VCTK_p270,,english
34619,vctk#wav48_silence_trimmed/p270/p270_164_mic2,$data_root/wav48_silence_trimmed/p270/p270_164_mic2.flac,flac,,2.2198333333333333,VCTK_p270,,english
34620,vctk#wav48_silence_trimmed/p270/p270_165_mic1,$data_root/wav48_silence_trimmed/p270/p270_165_mic1.flac,flac,,3.0339583333333335,VCTK_p270,,english
34621,vctk#wav48_silence_trimmed/p270/p270_165_mic2,$data_root/wav48_silence_trimmed/p270/p270_165_mic2.flac,flac,,3.0339583333333335,VCTK_p270,,english
34622,vctk#wav48_silence_trimmed/p270/p270_166_mic1,$data_root/wav48_silence_trimmed/p270/p270_166_mic1.flac,flac,,3.2884166666666665,VCTK_p270,,english
34623,vctk#wav48_silence_trimmed/p270/p270_166_mic2,$data_root/wav48_silence_trimmed/p270/p270_166_mic2.flac,flac,,3.2884166666666665,VCTK_p270,,english
34624,vctk#wav48_silence_trimmed/p270/p270_167_mic1,$data_root/wav48_silence_trimmed/p270/p270_167_mic1.flac,flac,,2.5625833333333334,VCTK_p270,,english
34625,vctk#wav48_silence_trimmed/p270/p270_167_mic2,$data_root/wav48_silence_trimmed/p270/p270_167_mic2.flac,flac,,2.5625833333333334,VCTK_p270,,english
34626,vctk#wav48_silence_trimmed/p270/p270_168_mic1,$data_root/wav48_silence_trimmed/p270/p270_168_mic1.flac,flac,,3.075083333333333,VCTK_p270,,english
34627,vctk#wav48_silence_trimmed/p270/p270_168_mic2,$data_root/wav48_silence_trimmed/p270/p270_168_mic2.flac,flac,,3.075083333333333,VCTK_p270,,english
34628,vctk#wav48_silence_trimmed/p270/p270_169_mic1,$data_root/wav48_silence_trimmed/p270/p270_169_mic1.flac,flac,,2.9480416666666667,VCTK_p270,,english
34629,vctk#wav48_silence_trimmed/p270/p270_169_mic2,$data_root/wav48_silence_trimmed/p270/p270_169_mic2.flac,flac,,2.9480416666666667,VCTK_p270,,english
34630,vctk#wav48_silence_trimmed/p270/p270_170_mic1,$data_root/wav48_silence_trimmed/p270/p270_170_mic1.flac,flac,,2.349,VCTK_p270,,english
34631,vctk#wav48_silence_trimmed/p270/p270_170_mic2,$data_root/wav48_silence_trimmed/p270/p270_170_mic2.flac,flac,,2.349,VCTK_p270,,english
34632,vctk#wav48_silence_trimmed/p270/p270_171_mic1,$data_root/wav48_silence_trimmed/p270/p270_171_mic1.flac,flac,,2.68825,VCTK_p270,,english
34633,vctk#wav48_silence_trimmed/p270/p270_171_mic2,$data_root/wav48_silence_trimmed/p270/p270_171_mic2.flac,flac,,2.68825,VCTK_p270,,english
34634,vctk#wav48_silence_trimmed/p270/p270_172_mic1,$data_root/wav48_silence_trimmed/p270/p270_172_mic1.flac,flac,,3.5420833333333333,VCTK_p270,,english
34635,vctk#wav48_silence_trimmed/p270/p270_172_mic2,$data_root/wav48_silence_trimmed/p270/p270_172_mic2.flac,flac,,3.5420833333333333,VCTK_p270,,english
34636,vctk#wav48_silence_trimmed/p270/p270_173_mic1,$data_root/wav48_silence_trimmed/p270/p270_173_mic1.flac,flac,,2.4365833333333335,VCTK_p270,,english
34637,vctk#wav48_silence_trimmed/p270/p270_173_mic2,$data_root/wav48_silence_trimmed/p270/p270_173_mic2.flac,flac,,2.4365833333333335,VCTK_p270,,english
34638,vctk#wav48_silence_trimmed/p270/p270_174_mic1,$data_root/wav48_silence_trimmed/p270/p270_174_mic1.flac,flac,,2.605625,VCTK_p270,,english
34639,vctk#wav48_silence_trimmed/p270/p270_174_mic2,$data_root/wav48_silence_trimmed/p270/p270_174_mic2.flac,flac,,2.605625,VCTK_p270,,english
34640,vctk#wav48_silence_trimmed/p270/p270_175_mic1,$data_root/wav48_silence_trimmed/p270/p270_175_mic1.flac,flac,,3.415875,VCTK_p270,,english
34641,vctk#wav48_silence_trimmed/p270/p270_175_mic2,$data_root/wav48_silence_trimmed/p270/p270_175_mic2.flac,flac,,3.415875,VCTK_p270,,english
34642,vctk#wav48_silence_trimmed/p270/p270_176_mic1,$data_root/wav48_silence_trimmed/p270/p270_176_mic1.flac,flac,,1.9247916666666667,VCTK_p270,,english
34643,vctk#wav48_silence_trimmed/p270/p270_176_mic2,$data_root/wav48_silence_trimmed/p270/p270_176_mic2.flac,flac,,1.9247916666666667,VCTK_p270,,english
34644,vctk#wav48_silence_trimmed/p270/p270_177_mic1,$data_root/wav48_silence_trimmed/p270/p270_177_mic1.flac,flac,,3.158,VCTK_p270,,english
34645,vctk#wav48_silence_trimmed/p270/p270_177_mic2,$data_root/wav48_silence_trimmed/p270/p270_177_mic2.flac,flac,,3.158,VCTK_p270,,english
34646,vctk#wav48_silence_trimmed/p270/p270_178_mic1,$data_root/wav48_silence_trimmed/p270/p270_178_mic1.flac,flac,,2.136375,VCTK_p270,,english
34647,vctk#wav48_silence_trimmed/p270/p270_178_mic2,$data_root/wav48_silence_trimmed/p270/p270_178_mic2.flac,flac,,2.136375,VCTK_p270,,english
34648,vctk#wav48_silence_trimmed/p270/p270_179_mic1,$data_root/wav48_silence_trimmed/p270/p270_179_mic1.flac,flac,,2.86025,VCTK_p270,,english
34649,vctk#wav48_silence_trimmed/p270/p270_179_mic2,$data_root/wav48_silence_trimmed/p270/p270_179_mic2.flac,flac,,2.86025,VCTK_p270,,english
34650,vctk#wav48_silence_trimmed/p270/p270_180_mic1,$data_root/wav48_silence_trimmed/p270/p270_180_mic1.flac,flac,,2.8164583333333333,VCTK_p270,,english
34651,vctk#wav48_silence_trimmed/p270/p270_180_mic2,$data_root/wav48_silence_trimmed/p270/p270_180_mic2.flac,flac,,2.8164583333333333,VCTK_p270,,english
34652,vctk#wav48_silence_trimmed/p270/p270_181_mic1,$data_root/wav48_silence_trimmed/p270/p270_181_mic1.flac,flac,,3.672125,VCTK_p270,,english
34653,vctk#wav48_silence_trimmed/p270/p270_181_mic2,$data_root/wav48_silence_trimmed/p270/p270_181_mic2.flac,flac,,3.672125,VCTK_p270,,english
34654,vctk#wav48_silence_trimmed/p270/p270_182_mic1,$data_root/wav48_silence_trimmed/p270/p270_182_mic1.flac,flac,,2.8208333333333333,VCTK_p270,,english
34655,vctk#wav48_silence_trimmed/p270/p270_182_mic2,$data_root/wav48_silence_trimmed/p270/p270_182_mic2.flac,flac,,2.8208333333333333,VCTK_p270,,english
34656,vctk#wav48_silence_trimmed/p270/p270_183_mic1,$data_root/wav48_silence_trimmed/p270/p270_183_mic1.flac,flac,,2.9014583333333333,VCTK_p270,,english
34657,vctk#wav48_silence_trimmed/p270/p270_183_mic2,$data_root/wav48_silence_trimmed/p270/p270_183_mic2.flac,flac,,2.9014583333333333,VCTK_p270,,english
34658,vctk#wav48_silence_trimmed/p270/p270_184_mic1,$data_root/wav48_silence_trimmed/p270/p270_184_mic1.flac,flac,,4.3995,VCTK_p270,,english
34659,vctk#wav48_silence_trimmed/p270/p270_184_mic2,$data_root/wav48_silence_trimmed/p270/p270_184_mic2.flac,flac,,4.3995,VCTK_p270,,english
34660,vctk#wav48_silence_trimmed/p270/p270_185_mic1,$data_root/wav48_silence_trimmed/p270/p270_185_mic1.flac,flac,,3.2900833333333335,VCTK_p270,,english
34661,vctk#wav48_silence_trimmed/p270/p270_185_mic2,$data_root/wav48_silence_trimmed/p270/p270_185_mic2.flac,flac,,3.2900833333333335,VCTK_p270,,english
34662,vctk#wav48_silence_trimmed/p270/p270_186_mic1,$data_root/wav48_silence_trimmed/p270/p270_186_mic1.flac,flac,,3.585625,VCTK_p270,,english
34663,vctk#wav48_silence_trimmed/p270/p270_186_mic2,$data_root/wav48_silence_trimmed/p270/p270_186_mic2.flac,flac,,3.585625,VCTK_p270,,english
34664,vctk#wav48_silence_trimmed/p270/p270_187_mic1,$data_root/wav48_silence_trimmed/p270/p270_187_mic1.flac,flac,,3.5024583333333332,VCTK_p270,,english
34665,vctk#wav48_silence_trimmed/p270/p270_187_mic2,$data_root/wav48_silence_trimmed/p270/p270_187_mic2.flac,flac,,3.5024583333333332,VCTK_p270,,english
34666,vctk#wav48_silence_trimmed/p270/p270_188_mic1,$data_root/wav48_silence_trimmed/p270/p270_188_mic1.flac,flac,,2.607666666666667,VCTK_p270,,english
34667,vctk#wav48_silence_trimmed/p270/p270_188_mic2,$data_root/wav48_silence_trimmed/p270/p270_188_mic2.flac,flac,,2.607666666666667,VCTK_p270,,english
34668,vctk#wav48_silence_trimmed/p270/p270_189_mic1,$data_root/wav48_silence_trimmed/p270/p270_189_mic1.flac,flac,,2.987416666666667,VCTK_p270,,english
34669,vctk#wav48_silence_trimmed/p270/p270_189_mic2,$data_root/wav48_silence_trimmed/p270/p270_189_mic2.flac,flac,,2.987416666666667,VCTK_p270,,english
34670,vctk#wav48_silence_trimmed/p270/p270_190_mic1,$data_root/wav48_silence_trimmed/p270/p270_190_mic1.flac,flac,,2.562291666666667,VCTK_p270,,english
34671,vctk#wav48_silence_trimmed/p270/p270_190_mic2,$data_root/wav48_silence_trimmed/p270/p270_190_mic2.flac,flac,,2.562291666666667,VCTK_p270,,english
34672,vctk#wav48_silence_trimmed/p270/p270_191_mic1,$data_root/wav48_silence_trimmed/p270/p270_191_mic1.flac,flac,,2.94475,VCTK_p270,,english
34673,vctk#wav48_silence_trimmed/p270/p270_191_mic2,$data_root/wav48_silence_trimmed/p270/p270_191_mic2.flac,flac,,2.94475,VCTK_p270,,english
34674,vctk#wav48_silence_trimmed/p270/p270_192_mic1,$data_root/wav48_silence_trimmed/p270/p270_192_mic1.flac,flac,,2.136125,VCTK_p270,,english
34675,vctk#wav48_silence_trimmed/p270/p270_192_mic2,$data_root/wav48_silence_trimmed/p270/p270_192_mic2.flac,flac,,2.136125,VCTK_p270,,english
34676,vctk#wav48_silence_trimmed/p270/p270_193_mic1,$data_root/wav48_silence_trimmed/p270/p270_193_mic1.flac,flac,,2.868125,VCTK_p270,,english
34677,vctk#wav48_silence_trimmed/p270/p270_193_mic2,$data_root/wav48_silence_trimmed/p270/p270_193_mic2.flac,flac,,2.868125,VCTK_p270,,english
34678,vctk#wav48_silence_trimmed/p270/p270_194_mic1,$data_root/wav48_silence_trimmed/p270/p270_194_mic1.flac,flac,,4.226125,VCTK_p270,,english
34679,vctk#wav48_silence_trimmed/p270/p270_194_mic2,$data_root/wav48_silence_trimmed/p270/p270_194_mic2.flac,flac,,4.226125,VCTK_p270,,english
34680,vctk#wav48_silence_trimmed/p270/p270_195_mic1,$data_root/wav48_silence_trimmed/p270/p270_195_mic1.flac,flac,,2.6925416666666666,VCTK_p270,,english
34681,vctk#wav48_silence_trimmed/p270/p270_195_mic2,$data_root/wav48_silence_trimmed/p270/p270_195_mic2.flac,flac,,2.6925416666666666,VCTK_p270,,english
34682,vctk#wav48_silence_trimmed/p270/p270_196_mic1,$data_root/wav48_silence_trimmed/p270/p270_196_mic1.flac,flac,,3.0304583333333333,VCTK_p270,,english
34683,vctk#wav48_silence_trimmed/p270/p270_196_mic2,$data_root/wav48_silence_trimmed/p270/p270_196_mic2.flac,flac,,3.0304583333333333,VCTK_p270,,english
34684,vctk#wav48_silence_trimmed/p270/p270_197_mic1,$data_root/wav48_silence_trimmed/p270/p270_197_mic1.flac,flac,,2.4755833333333332,VCTK_p270,,english
34685,vctk#wav48_silence_trimmed/p270/p270_197_mic2,$data_root/wav48_silence_trimmed/p270/p270_197_mic2.flac,flac,,2.4755833333333332,VCTK_p270,,english
34686,vctk#wav48_silence_trimmed/p270/p270_198_mic1,$data_root/wav48_silence_trimmed/p270/p270_198_mic1.flac,flac,,3.1166666666666667,VCTK_p270,,english
34687,vctk#wav48_silence_trimmed/p270/p270_198_mic2,$data_root/wav48_silence_trimmed/p270/p270_198_mic2.flac,flac,,3.1166666666666667,VCTK_p270,,english
34688,vctk#wav48_silence_trimmed/p270/p270_199_mic1,$data_root/wav48_silence_trimmed/p270/p270_199_mic1.flac,flac,,2.2225,VCTK_p270,,english
34689,vctk#wav48_silence_trimmed/p270/p270_199_mic2,$data_root/wav48_silence_trimmed/p270/p270_199_mic2.flac,flac,,2.2225,VCTK_p270,,english
34690,vctk#wav48_silence_trimmed/p270/p270_200_mic1,$data_root/wav48_silence_trimmed/p270/p270_200_mic1.flac,flac,,2.7335416666666665,VCTK_p270,,english
34691,vctk#wav48_silence_trimmed/p270/p270_200_mic2,$data_root/wav48_silence_trimmed/p270/p270_200_mic2.flac,flac,,2.7335416666666665,VCTK_p270,,english
34692,vctk#wav48_silence_trimmed/p270/p270_201_mic1,$data_root/wav48_silence_trimmed/p270/p270_201_mic1.flac,flac,,2.3909166666666666,VCTK_p270,,english
34693,vctk#wav48_silence_trimmed/p270/p270_201_mic2,$data_root/wav48_silence_trimmed/p270/p270_201_mic2.flac,flac,,2.3909166666666666,VCTK_p270,,english
34694,vctk#wav48_silence_trimmed/p270/p270_202_mic1,$data_root/wav48_silence_trimmed/p270/p270_202_mic1.flac,flac,,2.30775,VCTK_p270,,english
34695,vctk#wav48_silence_trimmed/p270/p270_202_mic2,$data_root/wav48_silence_trimmed/p270/p270_202_mic2.flac,flac,,2.30775,VCTK_p270,,english
34696,vctk#wav48_silence_trimmed/p270/p270_203_mic1,$data_root/wav48_silence_trimmed/p270/p270_203_mic1.flac,flac,,2.820708333333333,VCTK_p270,,english
34697,vctk#wav48_silence_trimmed/p270/p270_203_mic2,$data_root/wav48_silence_trimmed/p270/p270_203_mic2.flac,flac,,2.820708333333333,VCTK_p270,,english
34698,vctk#wav48_silence_trimmed/p270/p270_204_mic1,$data_root/wav48_silence_trimmed/p270/p270_204_mic1.flac,flac,,2.60775,VCTK_p270,,english
34699,vctk#wav48_silence_trimmed/p270/p270_204_mic2,$data_root/wav48_silence_trimmed/p270/p270_204_mic2.flac,flac,,2.60775,VCTK_p270,,english
34700,vctk#wav48_silence_trimmed/p270/p270_205_mic1,$data_root/wav48_silence_trimmed/p270/p270_205_mic1.flac,flac,,2.8604166666666666,VCTK_p270,,english
34701,vctk#wav48_silence_trimmed/p270/p270_205_mic2,$data_root/wav48_silence_trimmed/p270/p270_205_mic2.flac,flac,,2.8604166666666666,VCTK_p270,,english
34702,vctk#wav48_silence_trimmed/p270/p270_206_mic1,$data_root/wav48_silence_trimmed/p270/p270_206_mic1.flac,flac,,2.9460416666666664,VCTK_p270,,english
34703,vctk#wav48_silence_trimmed/p270/p270_206_mic2,$data_root/wav48_silence_trimmed/p270/p270_206_mic2.flac,flac,,2.9460416666666664,VCTK_p270,,english
34704,vctk#wav48_silence_trimmed/p270/p270_207_mic1,$data_root/wav48_silence_trimmed/p270/p270_207_mic1.flac,flac,,4.268166666666667,VCTK_p270,,english
34705,vctk#wav48_silence_trimmed/p270/p270_207_mic2,$data_root/wav48_silence_trimmed/p270/p270_207_mic2.flac,flac,,4.268166666666667,VCTK_p270,,english
34706,vctk#wav48_silence_trimmed/p270/p270_208_mic1,$data_root/wav48_silence_trimmed/p270/p270_208_mic1.flac,flac,,4.442291666666667,VCTK_p270,,english
34707,vctk#wav48_silence_trimmed/p270/p270_208_mic2,$data_root/wav48_silence_trimmed/p270/p270_208_mic2.flac,flac,,4.442291666666667,VCTK_p270,,english
34708,vctk#wav48_silence_trimmed/p270/p270_209_mic1,$data_root/wav48_silence_trimmed/p270/p270_209_mic1.flac,flac,,2.6478333333333333,VCTK_p270,,english
34709,vctk#wav48_silence_trimmed/p270/p270_209_mic2,$data_root/wav48_silence_trimmed/p270/p270_209_mic2.flac,flac,,2.6478333333333333,VCTK_p270,,english
34710,vctk#wav48_silence_trimmed/p270/p270_210_mic1,$data_root/wav48_silence_trimmed/p270/p270_210_mic1.flac,flac,,3.371583333333333,VCTK_p270,,english
34711,vctk#wav48_silence_trimmed/p270/p270_210_mic2,$data_root/wav48_silence_trimmed/p270/p270_210_mic2.flac,flac,,3.371583333333333,VCTK_p270,,english
34712,vctk#wav48_silence_trimmed/p270/p270_211_mic1,$data_root/wav48_silence_trimmed/p270/p270_211_mic1.flac,flac,,2.732291666666667,VCTK_p270,,english
34713,vctk#wav48_silence_trimmed/p270/p270_211_mic2,$data_root/wav48_silence_trimmed/p270/p270_211_mic2.flac,flac,,2.732291666666667,VCTK_p270,,english
34714,vctk#wav48_silence_trimmed/p270/p270_212_mic1,$data_root/wav48_silence_trimmed/p270/p270_212_mic1.flac,flac,,4.800625,VCTK_p270,,english
34715,vctk#wav48_silence_trimmed/p270/p270_212_mic2,$data_root/wav48_silence_trimmed/p270/p270_212_mic2.flac,flac,,4.800625,VCTK_p270,,english
34716,vctk#wav48_silence_trimmed/p270/p270_213_mic1,$data_root/wav48_silence_trimmed/p270/p270_213_mic1.flac,flac,,2.434083333333333,VCTK_p270,,english
34717,vctk#wav48_silence_trimmed/p270/p270_213_mic2,$data_root/wav48_silence_trimmed/p270/p270_213_mic2.flac,flac,,2.434083333333333,VCTK_p270,,english
34718,vctk#wav48_silence_trimmed/p270/p270_214_mic1,$data_root/wav48_silence_trimmed/p270/p270_214_mic1.flac,flac,,3.073166666666667,VCTK_p270,,english
34719,vctk#wav48_silence_trimmed/p270/p270_214_mic2,$data_root/wav48_silence_trimmed/p270/p270_214_mic2.flac,flac,,3.073166666666667,VCTK_p270,,english
34720,vctk#wav48_silence_trimmed/p270/p270_215_mic1,$data_root/wav48_silence_trimmed/p270/p270_215_mic1.flac,flac,,3.543875,VCTK_p270,,english
34721,vctk#wav48_silence_trimmed/p270/p270_215_mic2,$data_root/wav48_silence_trimmed/p270/p270_215_mic2.flac,flac,,3.543875,VCTK_p270,,english
34722,vctk#wav48_silence_trimmed/p270/p270_216_mic1,$data_root/wav48_silence_trimmed/p270/p270_216_mic1.flac,flac,,3.1162083333333332,VCTK_p270,,english
34723,vctk#wav48_silence_trimmed/p270/p270_216_mic2,$data_root/wav48_silence_trimmed/p270/p270_216_mic2.flac,flac,,3.1162083333333332,VCTK_p270,,english
34724,vctk#wav48_silence_trimmed/p270/p270_217_mic1,$data_root/wav48_silence_trimmed/p270/p270_217_mic1.flac,flac,,2.8625416666666665,VCTK_p270,,english
34725,vctk#wav48_silence_trimmed/p270/p270_217_mic2,$data_root/wav48_silence_trimmed/p270/p270_217_mic2.flac,flac,,2.8625416666666665,VCTK_p270,,english
